Date,City,Product,Category,Quantity,Unit Price,Total Sales,Channel
20-Oct-2024,Jaipur,Headphones,Audio,3,78316.56,234949.68,Online
27-Dec-2024,Bengaluru,Bluetooth Speaker,Audio,5,106591.33,532956.65,Retail Store
21-May-2024,Jaipur,Headphones,Audio,1,56193.36,56193.36,Retail Store
16-Oct-2024,Mumbai,Keyboard,Accessories,5,33740.46,168702.30,Online
27-Jun-2022,Mumbai,Laptop,Computers,8,115419.25,923354.00,Retail Store
18-Aug-2024,Mumbai,Bluetooth Speaker,Audio,9,64111.39,577002.51,Online
16-Feb-2023,Chennai,Laptop,Computers,6,7240.98,43445.88,Retail Store
22-Dec-2023,Jaipur,LED TV,Television,5,73059.23,365296.15,Retail Store
1-Feb-2022,Chennai,Smartphone,Mobiles,1,108560.95,108560.95,Retail Store
16-Apr-2023,Jaipur,Smartwatch,Wearables,4,33726.92,134907.68,Online
18-May-2023,Mumbai,Tablet,Tablets,4,11813.00,47252.00,Retail Store
3-Nov-2022,Mumbai,Headphones,Audio,2,78421.33,156842.66,Online
29-Oct-2022,Mumbai,Tablet,Tablets,10,16651.15,166511.50,Retail Store
12-Jul-2023,Kolkata,Tablet,Tablets,2,32198.14,64396.28,Online
21-Apr-2022,Hyderabad,Bluetooth Speaker,Audio,8,18117.56,144940.48,Online
24-Apr-2024,Mumbai,Smartphone,Mobiles,6,40309.62,241857.72,Retail Store
7-Dec-2022,Delhi,Laptop,Computers,6,52660.36,315962.16,Online
24-Sep-2023,Mumbai,Tablet,Tablets,1,35609.55,35609.55,Online
19-Oct-2023,Mumbai,LED TV,Television,5,39435.52,197177.60,Online
10-Sep-2024,Pune,Smartwatch,Wearables,4,46626.95,186507.80,Retail Store
27-Jan-2022,Jaipur,Smartphone,Mobiles,3,38553.60,115660.80,Retail Store
13-Apr-2024,Chennai,Smartphone,Mobiles,8,47525.87,380206.96,Retail Store
29-May-2022,Kolkata,Laptop,Computers,5,118161.67,590808.35,Retail Store
26-Aug-2023,Bengaluru,Tablet,Tablets,8,40907.67,327261.36,Online
21-Oct-2022,Delhi,Smartphone,Mobiles,5,20357.62,101788.10,Online
7-May-2024,Pune,Headphones,Audio,10,108807.10,1088071.00,Online
31-Jan-2024,Pune,Tablet,Tablets,10,110616.92,1106169.20,Retail Store
27-Jan-2024,Kolkata,Bluetooth Speaker,Audio,10,38703.05,387030.50,Online
8-Dec-2023,Jaipur,LED TV,Television,9,57347.37,516126.33,Retail Store
12-Mar-2022,Hyderabad,Smartwatch,Wearables,2,76463.80,152927.60,Retail Store
15-Aug-2022,Pune,Smartwatch,Wearables,2,78268.53,156537.06,Online
2-May-2022,Delhi,Smartphone,Mobiles,2,100394.05,200788.10,Retail Store
16-Oct-2024,Mumbai,Headphones,Audio,10,108512.43,1085124.30,Online
30-Nov-2022,Mumbai,Keyboard,Accessories,5,85145.87,425729.35,Retail Store
17-Aug-2022,Pune,Smartwatch,Wearables,6,24957.55,149745.30,Retail Store
24-Oct-2023,Delhi,Tablet,Tablets,8,23551.13,188409.04,Online
17-Nov-2022,Kolkata,LED TV,Television,6,93775.46,562652.76,Retail Store
20-Aug-2023,Kolkata,Keyboard,Accessories,5,34371.34,171856.70,Online
10-Jun-2022,Chennai,Keyboard,Accessories,4,71540.56,286162.24,Retail Store
23-May-2022,Delhi,Smartphone,Mobiles,1,81898.88,81898.88,Retail Store
12-Nov-2024,Chennai,Laptop,Computers,2,97554.20,195108.40,Retail Store
10-Feb-2023,Kolkata,Laptop,Computers,3,60830.03,182490.09,Online
23-Dec-2024,Delhi,Bluetooth Speaker,Audio,3,49234.72,147704.16,Retail Store
9-Mar-2024,Delhi,Smartphone,Mobiles,5,31188.72,155943.60,Retail Store
17-Nov-2024,Bengaluru,Keyboard,Accessories,2,24374.28,48748.56,Online
13-Feb-2023,Chennai,LED TV,Television,10,42830.85,428308.50,Online
14-Jun-2024,Bengaluru,Smartphone,Mobiles,8,15148.42,121187.36,Retail Store
8-Oct-2023,Jaipur,Bluetooth Speaker,Audio,7,111084.56,777591.92,Retail Store
19-Jul-2023,Kolkata,Headphones,Audio,3,36452.61,109357.83,Online
12-Oct-2022,Hyderabad,LED TV,Television,3,102790.40,308371.20,Online
27-Oct-2024,Chennai,Headphones,Audio,8,112469.80,899758.40,Online
29-Aug-2024,Delhi,Laptop,Computers,4,21880.21,87520.84,Retail Store
30-Aug-2022,Kolkata,Bluetooth Speaker,Audio,7,40137.14,280959.98,Online
25-Dec-2023,Pune,Smartphone,Mobiles,4,110406.28,441625.12,Online
30-Jan-2022,Mumbai,Keyboard,Accessories,2,13100.08,26200.16,Retail Store
28-Feb-2024,Bengaluru,Laptop,Computers,8,95166.01,761328.08,Retail Store
23-Aug-2022,Kolkata,Smartwatch,Wearables,6,77588.38,465530.28,Retail Store
17-Aug-2023,Bengaluru,Smartwatch,Wearables,5,53527.69,267638.45,Retail Store
6-Mar-2023,Jaipur,LED TV,Television,10,112970.78,1129707.80,Retail Store
29-May-2022,Delhi,Tablet,Tablets,8,63495.92,507967.36,Online
28-Sep-2022,Jaipur,LED TV,Television,6,101012.95,606077.70,Online
25-Feb-2023,Pune,LED TV,Television,8,96772.48,774179.84,Retail Store
29-Nov-2023,Kolkata,Smartwatch,Wearables,7,38274.77,267923.39,Retail Store
13-Oct-2022,Mumbai,LED TV,Television,5,82485.27,412426.35,Retail Store
31-Dec-2022,Kolkata,Headphones,Audio,1,68677.80,68677.80,Retail Store
12-Nov-2024,Mumbai,Smartphone,Mobiles,2,89082.15,178164.30,Online
14-Mar-2023,Pune,Tablet,Tablets,1,41291.82,41291.82,Retail Store
2-Nov-2024,Chennai,Tablet,Tablets,10,41957.95,419579.50,Retail Store
29-May-2024,Hyderabad,LED TV,Television,7,63211.78,442482.46,Online
19-Feb-2023,Kolkata,Headphones,Audio,2,21765.27,43530.54,Online
12-Nov-2023,Jaipur,Laptop,Computers,6,77655.36,465932.16,Online
16-Sep-2024,Pune,LED TV,Television,7,111389.77,779728.39,Online
21-Jan-2022,Jaipur,Headphones,Audio,2,47366.87,94733.74,Online
27-Oct-2024,Kolkata,Smartphone,Mobiles,5,15709.56,78547.80,Online
18-Apr-2024,Chennai,Smartwatch,Wearables,1,47322.58,47322.58,Online
19-Sep-2023,Bengaluru,LED TV,Television,10,59532.26,595322.60,Online
12-Apr-2022,Mumbai,LED TV,Television,6,105093.36,630560.16,Retail Store
26-Jan-2022,Mumbai,Smartphone,Mobiles,2,97983.31,195966.62,Retail Store
3-Sep-2022,Bengaluru,Headphones,Audio,3,59115.80,177347.40,Retail Store
10-Jan-2023,Chennai,Keyboard,Accessories,3,93328.27,279984.81,Retail Store
12-Jul-2023,Mumbai,Laptop,Computers,4,32486.67,129946.68,Online
16-Jun-2022,Hyderabad,Keyboard,Accessories,1,92795.07,92795.07,Online
10-Jun-2023,Hyderabad,Bluetooth Speaker,Audio,4,101880.89,407523.56,Online
10-Jul-2024,Delhi,Smartphone,Mobiles,1,22085.65,22085.65,Online
20-Aug-2022,Hyderabad,Laptop,Computers,3,112074.00,336222.00,Retail Store
27-May-2022,Pune,Smartphone,Mobiles,9,62648.60,563837.40,Online
25-Dec-2024,Pune,Bluetooth Speaker,Audio,6,39113.32,234679.92,Online
4-Jul-2023,Jaipur,Tablet,Tablets,1,10619.84,10619.84,Retail Store
4-Dec-2024,Mumbai,Keyboard,Accessories,10,91921.82,919218.20,Retail Store
25-Apr-2022,Pune,Keyboard,Accessories,5,73531.05,367655.25,Retail Store
31-May-2024,Bengaluru,Keyboard,Accessories,5,100818.15,504090.75,Retail Store
4-Dec-2022,Jaipur,LED TV,Television,7,6244.33,43710.31,Retail Store
17-Jul-2023,Pune,Bluetooth Speaker,Audio,5,101760.33,508801.65,Online
2-Apr-2024,Bengaluru,Laptop,Computers,2,26151.25,52302.50,Online
6-Feb-2023,Kolkata,Keyboard,Accessories,10,63135.17,631351.70,Online
26-May-2024,Hyderabad,Smartwatch,Wearables,9,87460.70,787146.30,Retail Store
13-Jun-2024,Delhi,Smartphone,Mobiles,6,61874.82,371248.92,Retail Store
19-Dec-2024,Delhi,Keyboard,Accessories,10,89577.99,895779.90,Online
3-Dec-2022,Kolkata,Smartphone,Mobiles,10,113396.62,1133966.20,Online
21-Apr-2023,Jaipur,Keyboard,Accessories,3,96871.61,290614.83,Retail Store
22-Aug-2022,Bengaluru,Laptop,Computers,1,86337.85,86337.85,Online
14-Sep-2024,Jaipur,Keyboard,Accessories,6,11007.79,66046.74,Retail Store
28-Mar-2023,Mumbai,Keyboard,Accessories,8,45029.54,360236.32,Online
5-Sep-2022,Hyderabad,Tablet,Tablets,3,89629.24,268887.72,Retail Store
20-Jan-2022,Delhi,LED TV,Television,6,19281.10,115686.60,Online
14-Jul-2022,Delhi,Bluetooth Speaker,Audio,4,19918.63,79674.52,Retail Store
16-Jul-2023,Bengaluru,Keyboard,Accessories,6,26258.85,157553.10,Retail Store
22-Apr-2022,Pune,Keyboard,Accessories,7,79058.34,553408.38,Online
29-Mar-2024,Mumbai,Headphones,Audio,9,104873.48,943861.32,Retail Store
8-Mar-2024,Bengaluru,Bluetooth Speaker,Audio,2,39460.28,78920.56,Online
20-Mar-2024,Chennai,Smartphone,Mobiles,3,97533.83,292601.49,Online
6-Feb-2023,Jaipur,Tablet,Tablets,5,9130.85,45654.25,Online
29-Jun-2024,Kolkata,Tablet,Tablets,6,89337.77,536026.62,Online
26-Dec-2023,Jaipur,LED TV,Television,4,46766.02,187064.08,Online
4-Aug-2022,Chennai,Bluetooth Speaker,Audio,7,117272.27,820905.89,Online
11-May-2022,Chennai,LED TV,Television,8,93309.78,746478.24,Retail Store
15-Dec-2022,Bengaluru,Smartwatch,Wearables,6,34281.29,205687.74,Retail Store
6-Jun-2022,Kolkata,Laptop,Computers,5,98407.85,492039.25,Retail Store
8-Apr-2023,Hyderabad,Laptop,Computers,5,21237.91,106189.55,Online
31-Oct-2023,Delhi,Smartphone,Mobiles,2,98915.16,197830.32,Retail Store
1-Oct-2024,Jaipur,Keyboard,Accessories,10,11728.67,117286.70,Retail Store
29-Aug-2022,Delhi,Smartphone,Mobiles,2,30472.54,60945.08,Retail Store
28-Jun-2024,Pune,Smartwatch,Wearables,7,72092.91,504650.37,Retail Store
23-Jun-2024,Kolkata,Bluetooth Speaker,Audio,4,74548.92,298195.68,Retail Store
29-Jun-2023,Mumbai,Smartwatch,Wearables,1,27304.49,27304.49,Online
30-Nov-2024,Mumbai,Smartwatch,Wearables,2,116808.80,233617.60,Online
9-Nov-2024,Chennai,Tablet,Tablets,4,78695.97,314783.88,Online
10-Nov-2024,Mumbai,Bluetooth Speaker,Audio,5,35252.78,176263.90,Online
5-Apr-2024,Mumbai,LED TV,Television,1,65768.29,65768.29,Online
21-May-2023,Kolkata,Smartwatch,Wearables,6,78945.32,473671.92,Retail Store
20-May-2022,Mumbai,LED TV,Television,4,62250.80,249003.20,Retail Store
9-Aug-2024,Mumbai,Smartphone,Mobiles,2,112438.08,224876.16,Retail Store
11-Sep-2024,Hyderabad,Smartphone,Mobiles,1,73070.84,73070.84,Online
17-Mar-2022,Hyderabad,Smartwatch,Wearables,9,71613.17,644518.53,Retail Store
23-Jul-2023,Bengaluru,Smartphone,Mobiles,7,17637.74,123464.18,Online
22-Sep-2022,Hyderabad,Tablet,Tablets,10,93951.44,939514.40,Online
19-Jun-2022,Bengaluru,Tablet,Tablets,6,19328.54,115971.24,Online
14-Nov-2024,Chennai,Bluetooth Speaker,Audio,5,85702.23,428511.15,Online
21-Dec-2024,Mumbai,LED TV,Television,4,83879.99,335519.96,Online
18-Dec-2024,Mumbai,LED TV,Television,6,86872.87,521237.22,Retail Store
11-Oct-2023,Hyderabad,Keyboard,Accessories,4,107924.37,431697.48,Retail Store
28-Aug-2023,Bengaluru,LED TV,Television,3,55249.58,165748.74,Retail Store
15-Jan-2022,Bengaluru,LED TV,Television,3,16716.41,50149.23,Retail Store
12-Nov-2022,Kolkata,Bluetooth Speaker,Audio,9,88065.61,792590.49,Retail Store
12-Jul-2024,Chennai,LED TV,Television,2,92361.27,184722.54,Online
10-Jul-2024,Chennai,Headphones,Audio,7,33877.06,237139.42,Online
12-Apr-2023,Kolkata,Bluetooth Speaker,Audio,9,110387.53,993487.77,Retail Store
5-Aug-2024,Chennai,Smartwatch,Wearables,3,62189.95,186569.85,Retail Store
31-Dec-2023,Kolkata,Bluetooth Speaker,Audio,9,67268.64,605417.76,Online
5-Jun-2022,Pune,Smartphone,Mobiles,5,93197.75,465988.75,Online
22-Jan-2023,Delhi,Bluetooth Speaker,Audio,7,12648.46,88539.22,Retail Store
14-Feb-2022,Kolkata,Headphones,Audio,4,11973.77,47895.08,Online
12-Jun-2023,Jaipur,LED TV,Television,1,54037.72,54037.72,Online
17-Jul-2024,Mumbai,Smartwatch,Wearables,7,18705.01,130935.07,Retail Store
19-Aug-2022,Mumbai,Bluetooth Speaker,Audio,4,60438.76,241755.04,Retail Store
29-May-2024,Chennai,Laptop,Computers,5,36467.55,182337.75,Online
20-Apr-2022,Hyderabad,Laptop,Computers,9,86343.65,777092.85,Online
22-Jan-2022,Mumbai,Keyboard,Accessories,9,63147.17,568324.53,Retail Store
2-May-2023,Hyderabad,Smartwatch,Wearables,6,104127.07,624762.42,Online
30-May-2023,Pune,LED TV,Television,10,61197.53,611975.30,Retail Store
4-Oct-2023,Jaipur,Tablet,Tablets,6,9322.89,55937.34,Online
21-Mar-2024,Chennai,Laptop,Computers,5,95718.11,478590.55,Retail Store
27-Jul-2022,Delhi,Keyboard,Accessories,6,36502.91,219017.46,Retail Store
17-Jun-2023,Chennai,Smartwatch,Wearables,1,23422.10,23422.10,Online
6-Apr-2023,Jaipur,Tablet,Tablets,8,38364.90,306919.20,Retail Store
3-Mar-2024,Mumbai,Headphones,Audio,2,99224.09,198448.18,Online
30-Nov-2022,Chennai,Smartphone,Mobiles,2,44924.85,89849.70,Retail Store
25-Aug-2022,Kolkata,LED TV,Television,6,50935.13,305610.78,Online
5-Oct-2023,Delhi,Headphones,Audio,1,11270.17,11270.17,Retail Store
13-Feb-2022,Mumbai,Keyboard,Accessories,4,34884.23,139536.92,Retail Store
1-Jul-2024,Chennai,Smartphone,Mobiles,8,6790.50,54324.00,Retail Store
4-Apr-2024,Jaipur,Smartwatch,Wearables,3,81205.36,243616.08,Online
26-Sep-2022,Bengaluru,Smartphone,Mobiles,1,53721.31,53721.31,Online
21-Dec-2024,Pune,Laptop,Computers,10,14716.31,147163.10,Retail Store
19-Nov-2023,Bengaluru,Bluetooth Speaker,Audio,1,71203.88,71203.88,Online
4-Feb-2023,Hyderabad,Keyboard,Accessories,10,99277.56,992775.60,Online
28-Dec-2022,Bengaluru,Laptop,Computers,6,90661.65,543969.90,Retail Store
10-Apr-2022,Jaipur,Laptop,Computers,7,25865.47,181058.29,Retail Store
28-Oct-2022,Kolkata,Smartwatch,Wearables,1,94777.21,94777.21,Retail Store
27-Jul-2023,Chennai,Smartphone,Mobiles,4,107332.27,429329.08,Retail Store
14-Nov-2022,Mumbai,Bluetooth Speaker,Audio,9,30725.54,276529.86,Retail Store
14-Oct-2022,Mumbai,Keyboard,Accessories,2,101336.99,202673.98,Retail Store
11-Jul-2024,Hyderabad,Laptop,Computers,6,46904.92,281429.52,Retail Store
4-Dec-2022,Pune,Keyboard,Accessories,1,112156.50,112156.50,Retail Store
5-Mar-2022,Kolkata,Keyboard,Accessories,7,35322.16,247255.12,Online
27-Jan-2024,Bengaluru,Headphones,Audio,6,64328.04,385968.24,Online
13-Sep-2022,Jaipur,LED TV,Television,9,99082.78,891745.02,Retail Store
12-Dec-2022,Delhi,Tablet,Tablets,7,38016.78,266117.46,Retail Store
16-Dec-2023,Mumbai,LED TV,Television,2,24942.13,49884.26,Retail Store
17-Jun-2023,Bengaluru,Headphones,Audio,8,71212.13,569697.04,Online
25-May-2024,Pune,LED TV,Television,2,34744.34,69488.68,Online
7-Feb-2022,Hyderabad,LED TV,Television,4,32873.68,131494.72,Retail Store
13-May-2022,Kolkata,Laptop,Computers,7,79829.03,558803.21,Online
29-Dec-2022,Pune,LED TV,Television,5,28233.49,141167.45,Retail Store
23-Feb-2024,Mumbai,LED TV,Television,3,114237.02,342711.06,Online
25-Jan-2023,Hyderabad,Laptop,Computers,4,19085.58,76342.32,Retail Store
19-Sep-2024,Chennai,Bluetooth Speaker,Audio,1,71408.09,71408.09,Online
30-Dec-2022,Bengaluru,Headphones,Audio,3,33934.79,101804.37,Retail Store
18-Nov-2022,Pune,Headphones,Audio,9,68183.28,613649.52,Retail Store
15-Apr-2024,Kolkata,Smartphone,Mobiles,6,67624.24,405745.44,Online
6-Oct-2022,Delhi,Smartwatch,Wearables,9,53849.68,484647.12,Retail Store
4-Jun-2023,Chennai,LED TV,Television,9,79048.60,711437.40,Retail Store
14-Apr-2023,Bengaluru,Tablet,Tablets,3,35111.90,105335.70,Retail Store
28-Jan-2022,Mumbai,Headphones,Audio,8,117388.21,939105.68,Online
11-Mar-2023,Chennai,Smartphone,Mobiles,4,97142.05,388568.20,Online
15-Jan-2022,Chennai,LED TV,Television,10,114171.51,1141715.10,Retail Store
9-Jan-2023,Chennai,Keyboard,Accessories,3,21172.21,63516.63,Retail Store
3-Sep-2023,Mumbai,Bluetooth Speaker,Audio,4,67164.13,268656.52,Retail Store
17-May-2022,Delhi,Laptop,Computers,4,108256.66,433026.64,Online
20-Dec-2022,Hyderabad,Tablet,Tablets,2,61554.45,123108.90,Online
22-Aug-2024,Chennai,Headphones,Audio,2,106811.46,213622.92,Retail Store
29-Jan-2024,Bengaluru,LED TV,Television,1,81948.60,81948.60,Online
19-Apr-2023,Jaipur,Keyboard,Accessories,6,24441.87,146651.22,Retail Store
25-Nov-2024,Mumbai,Tablet,Tablets,9,114365.80,1029292.20,Retail Store
21-Jan-2024,Pune,Bluetooth Speaker,Audio,6,23374.39,140246.34,Retail Store
20-Nov-2024,Chennai,Tablet,Tablets,3,34890.86,104672.58,Online
8-Mar-2022,Chennai,LED TV,Television,7,56242.49,393697.43,Online
5-Mar-2023,Bengaluru,Smartwatch,Wearables,9,89477.90,805301.10,Online
31-Jan-2023,Kolkata,Bluetooth Speaker,Audio,2,113032.06,226064.12,Retail Store
17-Feb-2023,Kolkata,Tablet,Tablets,6,27097.47,162584.82,Online
21-Nov-2022,Jaipur,Bluetooth Speaker,Audio,1,67680.47,67680.47,Online
1-May-2022,Kolkata,Smartwatch,Wearables,5,115706.32,578531.60,Retail Store
29-Dec-2023,Delhi,Keyboard,Accessories,5,100828.15,504140.75,Retail Store
6-Nov-2023,Pune,Laptop,Computers,3,13310.49,39931.47,Online
28-Jan-2024,Delhi,Smartphone,Mobiles,9,118840.85,1069567.65,Retail Store
14-Jun-2022,Mumbai,LED TV,Television,3,18561.62,55684.86,Online
5-Jun-2023,Chennai,Tablet,Tablets,10,11348.92,113489.20,Online
16-Dec-2023,Pune,Headphones,Audio,5,116602.80,583014.00,Online
5-Apr-2024,Jaipur,Laptop,Computers,5,119180.90,595904.50,Online
18-Jun-2022,Delhi,Smartphone,Mobiles,4,30783.79,123135.16,Online
23-Oct-2022,Hyderabad,Smartphone,Mobiles,5,47619.51,238097.55,Online
5-Aug-2022,Delhi,Tablet,Tablets,7,43519.08,304633.56,Retail Store
12-Jul-2022,Kolkata,LED TV,Television,8,85373.81,682990.48,Online
10-Mar-2023,Jaipur,Keyboard,Accessories,7,111588.64,781120.48,Retail Store
2-Mar-2024,Kolkata,Bluetooth Speaker,Audio,3,74348.94,223046.82,Retail Store
11-Aug-2023,Jaipur,Keyboard,Accessories,5,118894.04,594470.20,Retail Store
17-Jan-2023,Mumbai,Laptop,Computers,3,37252.43,111757.29,Retail Store
8-Jan-2023,Mumbai,Laptop,Computers,4,108737.06,434948.24,Retail Store
30-Jan-2024,Chennai,Smartphone,Mobiles,1,65869.39,65869.39,Retail Store
12-Aug-2022,Delhi,Laptop,Computers,9,21868.59,196817.31,Retail Store
6-Apr-2024,Kolkata,Laptop,Computers,10,9925.24,99252.40,Retail Store
28-Aug-2024,Pune,Bluetooth Speaker,Audio,6,102730.74,616384.44,Retail Store
12-Apr-2023,Hyderabad,Bluetooth Speaker,Audio,5,108178.14,540890.70,Online
9-Dec-2024,Mumbai,Bluetooth Speaker,Audio,8,28563.81,228510.48,Online
22-Apr-2022,Chennai,Tablet,Tablets,9,79214.56,712931.04,Online
16-Feb-2023,Jaipur,Headphones,Audio,7,22180.67,155264.69,Online
20-Jan-2022,Chennai,Headphones,Audio,2,102625.11,205250.22,Retail Store
13-Aug-2024,Kolkata,Tablet,Tablets,4,117771.88,471087.52,Online
22-May-2022,Mumbai,Tablet,Tablets,6,37234.87,223409.22,Retail Store
1-May-2023,Hyderabad,Bluetooth Speaker,Audio,9,8145.04,73305.36,Retail Store
30-Apr-2023,Jaipur,Laptop,Computers,6,93200.41,559202.46,Online
27-Jul-2022,Jaipur,LED TV,Television,8,74643.28,597146.24,Online
3-Sep-2022,Chennai,Tablet,Tablets,2,24240.33,48480.66,Retail Store
13-Nov-2022,Hyderabad,Tablet,Tablets,9,34346.90,309122.10,Retail Store
22-Nov-2022,Bengaluru,Laptop,Computers,1,69829.90,69829.90,Online
18-Jul-2023,Jaipur,Smartphone,Mobiles,9,97138.14,874243.26,Retail Store
22-Nov-2024,Pune,Tablet,Tablets,1,16087.41,16087.41,Retail Store
17-Mar-2024,Hyderabad,Tablet,Tablets,10,74838.18,748381.80,Online
15-Sep-2023,Pune,Headphones,Audio,1,85907.76,85907.76,Online
12-Jun-2024,Pune,Tablet,Tablets,8,109183.62,873468.96,Online
8-Mar-2023,Bengaluru,Keyboard,Accessories,4,85223.89,340895.56,Online
15-Mar-2023,Hyderabad,Tablet,Tablets,2,91612.44,183224.88,Retail Store
26-Dec-2023,Hyderabad,LED TV,Television,4,61676.90,246707.60,Retail Store
9-May-2024,Jaipur,Headphones,Audio,1,102547.36,102547.36,Retail Store
6-Oct-2023,Kolkata,Keyboard,Accessories,9,97098.61,873887.49,Online
18-Nov-2023,Jaipur,Tablet,Tablets,4,100063.97,400255.88,Online
30-Aug-2024,Kolkata,LED TV,Television,3,97285.41,291856.23,Retail Store
1-Feb-2023,Hyderabad,LED TV,Television,8,10609.05,84872.40,Retail Store
19-Jul-2022,Jaipur,Bluetooth Speaker,Audio,3,28516.65,85549.95,Retail Store
15-Aug-2023,Chennai,Smartwatch,Wearables,6,117814.42,706886.52,Online
9-Nov-2024,Pune,Bluetooth Speaker,Audio,8,42398.06,339184.48,Retail Store
26-Mar-2022,Hyderabad,Keyboard,Accessories,7,51418.97,359932.79,Retail Store
22-Jul-2024,Chennai,Keyboard,Accessories,8,81608.50,652868.00,Online
18-Dec-2022,Kolkata,LED TV,Television,10,54113.31,541133.10,Online
6-Dec-2024,Kolkata,Smartphone,Mobiles,7,105365.97,737561.79,Retail Store
9-Aug-2024,Mumbai,Headphones,Audio,8,76507.07,612056.56,Online
3-Oct-2022,Jaipur,Headphones,Audio,6,50772.53,304635.18,Online
28-Apr-2022,Delhi,Headphones,Audio,3,95064.19,285192.57,Online
12-Feb-2023,Delhi,LED TV,Television,9,16280.73,146526.57,Retail Store
30-Jun-2024,Bengaluru,Smartphone,Mobiles,2,44907.57,89815.14,Online
24-Sep-2024,Bengaluru,Keyboard,Accessories,10,25183.06,251830.60,Online
7-Sep-2024,Jaipur,Tablet,Tablets,3,5938.23,17814.69,Online
16-Oct-2024,Jaipur,Bluetooth Speaker,Audio,6,75023.98,450143.88,Online
31-Aug-2024,Delhi,Laptop,Computers,5,71219.96,356099.80,Retail Store
7-Apr-2023,Delhi,Bluetooth Speaker,Audio,9,74332.30,668990.70,Online
30-Jun-2022,Hyderabad,Smartphone,Mobiles,6,39064.23,234385.38,Online
22-Jul-2023,Hyderabad,Keyboard,Accessories,1,109821.50,109821.50,Retail Store
4-Jun-2024,Pune,Tablet,Tablets,7,78100.21,546701.47,Online
17-Oct-2024,Bengaluru,Keyboard,Accessories,7,27540.65,192784.55,Retail Store
5-Jan-2024,Pune,Headphones,Audio,8,98339.88,786719.04,Online
27-Jun-2024,Bengaluru,Laptop,Computers,9,38174.69,343572.21,Online
24-Apr-2022,Chennai,Keyboard,Accessories,8,26078.95,208631.60,Retail Store
31-Aug-2024,Chennai,Laptop,Computers,9,37531.17,337780.53,Online
17-Dec-2023,Hyderabad,Tablet,Tablets,4,42137.15,168548.60,Retail Store
30-Aug-2022,Chennai,Keyboard,Accessories,6,25574.08,153444.48,Retail Store
18-Apr-2022,Kolkata,Keyboard,Accessories,6,77663.46,465980.76,Online
22-Sep-2024,Hyderabad,Laptop,Computers,1,27214.49,27214.49,Retail Store
25-Nov-2022,Kolkata,Laptop,Computers,8,80937.61,647500.88,Retail Store
6-Apr-2023,Mumbai,Tablet,Tablets,9,49592.47,446332.23,Online
17-Jun-2024,Delhi,Smartphone,Mobiles,4,55346.52,221386.08,Online
29-Jul-2023,Delhi,LED TV,Television,5,10243.57,51217.85,Retail Store
13-Jul-2022,Mumbai,Smartwatch,Wearables,1,39675.77,39675.77,Retail Store
16-Nov-2022,Chennai,Headphones,Audio,4,20374.83,81499.32,Retail Store
17-Apr-2022,Kolkata,Bluetooth Speaker,Audio,2,37675.26,75350.52,Retail Store
16-May-2023,Pune,Laptop,Computers,7,75963.72,531746.04,Retail Store
1-Jul-2024,Mumbai,Smartwatch,Wearables,7,37960.88,265726.16,Online
