Date,Keyword_City,Keyword_Product,Keyword_Category,Keyword_Channel,Quantity,Unit Price,Total Sales
25-Aug-22,2,1,1,15,6,50935.13,305610.78
05-Oct-23,5,3,3,10,1,11270.17,11270.17
13-Feb-22,4,8,7,10,4,34884.23,139536.92
01-Jul-24,7,2,2,10,8,6790.5,54324
04-Apr-24,8,4,4,15,3,81205.36,243616.08
26-Sep-22,3,2,2,15,1,53721.31,53721.31
21-Dec-24,6,6,5,10,10,14716.31,147163.1
19-Nov-23,3,5,3,15,1,71203.88,71203.88
04-Feb-23,1,8,7,15,10,99277.56,992775.6
28-Dec-22,3,6,5,10,6,90661.65,543969.9
10-Apr-22,8,6,5,10,7,25865.47,181058.29
28-Oct-22,2,4,4,10,1,94777.21,94777.21
27-Jul-23,7,2,2,10,4,107332.27,429329.08
14-Nov-22,4,5,3,10,9,30725.54,276529.86
14-Oct-22,4,8,7,10,2,101336.99,202673.98
11-Jul-24,1,6,5,10,6,46904.92,281429.52
04-Dec-22,6,8,7,10,1,112156.5,112156.5
05-Mar-22,2,8,7,15,7,35322.16,247255.12
27-Jan-24,3,3,3,15,6,64328.04,385968.24
13-Sep-22,8,1,1,10,9,99082.78,891745.02
12-Dec-22,5,7,6,10,7,38016.78,266117.46
16-Dec-23,4,1,1,10,2,24942.13,49884.26
17-Jun-23,3,3,3,15,8,71212.13,569697.04
25-May-24,6,1,1,15,2,34744.34,69488.68
07-Feb-22,1,1,1,10,4,32873.68,131494.72
13-May-22,2,6,5,15,7,79829.03,558803.21
29-Dec-22,6,1,1,10,5,28233.49,141167.45
23-Feb-24,4,1,1,15,3,114237.02,342711.06
25-Jan-23,1,6,5,10,4,19085.58,76342.32
19-Sep-24,7,5,3,15,1,71408.09,71408.09
30-Dec-22,3,3,3,10,3,33934.79,101804.37
18-Nov-22,6,3,3,10,9,68183.28,613649.52
15-Apr-24,2,2,2,15,6,67624.24,405745.44
06-Oct-22,5,4,4,10,9,53849.68,484647.12
04-Jun-23,7,1,1,10,9,79048.6,711437.4
14-Apr-23,3,7,6,10,3,35111.9,105335.7
28-Jan-22,4,3,3,15,8,117388.21,939105.68
11-Mar-23,7,2,2,15,4,97142.05,388568.2
15-Jan-22,7,1,1,10,10,114171.51,1141715.1
09-Jan-23,7,8,7,10,3,21172.21,63516.63
03-Sep-23,4,5,3,10,4,67164.13,268656.52
17-May-22,5,6,5,15,4,108256.66,433026.64
20-Dec-22,1,7,6,15,2,61554.45,123108.9
22-Aug-24,7,3,3,10,2,106811.46,213622.92
29-Jan-24,3,1,1,15,1,81948.6,81948.6
19-Apr-23,8,8,7,10,6,24441.87,146651.22
25-Nov-24,4,7,6,10,9,114365.8,1029292.2
21-Jan-24,6,5,3,10,6,23374.39,140246.34
20-Nov-24,7,7,6,15,3,34890.86,104672.58
08-Mar-22,7,1,1,15,7,56242.49,393697.43
05-Mar-23,3,4,4,15,9,89477.9,805301.1
31-Jan-23,2,5,3,10,2,113032.06,226064.12
17-Feb-23,2,7,6,15,6,27097.47,162584.82
21-Nov-22,8,5,3,15,1,67680.47,67680.47
01-May-22,2,4,4,10,5,115706.32,578531.6
29-Dec-23,5,8,7,10,5,100828.15,504140.75
06-Nov-23,6,6,5,15,3,13310.49,39931.47
28-Jan-24,5,2,2,10,9,118840.85,1069567.65
14-Jun-22,4,1,1,15,3,18561.62,55684.86
05-Jun-23,7,7,6,15,10,11348.92,113489.2
16-Dec-23,6,3,3,15,5,116602.8,583014
05-Apr-24,8,6,5,15,5,119180.9,595904.5
18-Jun-22,5,2,2,15,4,30783.79,123135.16
23-Oct-22,1,2,2,15,5,47619.51,238097.55
05-Aug-22,5,7,6,10,7,43519.08,304633.56
12-Jul-22,2,1,1,15,8,85373.81,682990.48
10-Mar-23,8,8,7,10,7,111588.64,781120.48
02-Mar-24,2,5,3,10,3,74348.94,223046.82
11-Aug-23,8,8,7,10,5,118894.04,594470.2
17-Jan-23,4,6,5,10,3,37252.43,111757.29
08-Jan-23,4,6,5,10,4,108737.06,434948.24
30-Jan-24,7,2,2,10,1,65869.39,65869.39
12-Aug-22,5,6,5,10,9,21868.59,196817.31
06-Apr-24,2,6,5,10,10,9925.24,99252.4
28-Aug-24,6,5,3,10,6,102730.74,616384.44
12-Apr-23,1,5,3,15,5,108178.14,540890.7
09-Dec-24,4,5,3,15,8,28563.81,228510.48
22-Apr-22,7,7,6,15,9,79214.56,712931.04
16-Feb-23,8,3,3,15,7,22180.67,155264.69
20-Jan-22,7,3,3,10,2,102625.11,205250.22
13-Aug-24,2,7,6,15,4,117771.88,471087.52
22-May-22,4,7,6,10,6,37234.87,223409.22
01-May-23,1,5,3,10,9,8145.04,73305.36
30-Apr-23,8,6,5,15,6,93200.41,559202.46
27-Jul-22,8,1,1,15,8,74643.28,597146.24
03-Sep-22,7,7,6,10,2,24240.33,48480.66
13-Nov-22,1,7,6,10,9,34346.9,309122.1
22-Nov-22,3,6,5,15,1,69829.9,69829.9
18-Jul-23,8,2,2,10,9,97138.14,874243.26
22-Nov-24,6,7,6,10,1,16087.41,16087.41
17-Mar-24,1,7,6,15,10,74838.18,748381.8
15-Sep-23,6,3,3,15,1,85907.76,85907.76
12-Jun-24,6,7,6,15,8,109183.62,873468.96
08-Mar-23,3,8,7,15,4,85223.89,340895.56
15-Mar-23,1,7,6,10,2,91612.44,183224.88
26-Dec-23,1,1,1,10,4,61676.9,246707.6
09-May-24,8,3,3,10,1,102547.36,102547.36
06-Oct-23,2,8,7,15,9,97098.61,873887.49
18-Nov-23,8,7,6,15,4,100063.97,400255.88
30-Aug-24,2,1,1,10,3,97285.41,291856.23
01-Feb-23,1,1,1,10,8,10609.05,84872.4
19-Jul-22,8,5,3,10,3,28516.65,85549.95
15-Aug-23,7,4,4,15,6,117814.42,706886.52
09-Nov-24,6,5,3,10,8,42398.06,339184.48
26-Mar-22,1,8,7,10,7,51418.97,359932.79
22-Jul-24,7,8,7,15,8,81608.5,652868
18-Dec-22,2,1,1,15,10,54113.31,541133.1
06-Dec-24,2,2,2,10,7,105365.97,737561.79
09-Aug-24,4,3,3,15,8,76507.07,612056.56
03-Oct-22,8,3,3,15,6,50772.53,304635.18
28-Apr-22,5,3,3,15,3,95064.19,285192.57
12-Feb-23,5,1,1,10,9,16280.73,146526.57
30-Jun-24,3,2,2,15,2,44907.57,89815.14
24-Sep-24,3,8,7,15,10,25183.06,251830.6
07-Sep-24,8,7,6,15,3,5938.23,17814.69
16-Oct-24,8,5,3,15,6,75023.98,450143.88
31-Aug-24,5,6,5,10,5,71219.96,356099.8
07-Apr-23,5,5,3,15,9,74332.3,668990.7
30-Jun-22,1,2,2,15,6,39064.23,234385.38
22-Jul-23,1,8,7,10,1,109821.5,109821.5
04-Jun-24,6,7,6,15,7,78100.21,546701.47
17-Oct-24,3,8,7,10,7,27540.65,192784.55
05-Jan-24,6,3,3,15,8,98339.88,786719.04
27-Jun-24,3,6,5,15,9,38174.69,343572.21
24-Apr-22,7,8,7,10,8,26078.95,208631.6
31-Aug-24,7,6,5,15,9,37531.17,337780.53
17-Dec-23,1,7,6,10,4,42137.15,168548.6
30-Aug-22,7,8,7,10,6,25574.08,153444.48
18-Apr-22,2,8,7,15,6,77663.46,465980.76
22-Sep-24,1,6,5,10,1,27214.49,27214.49
25-Nov-22,2,6,5,10,8,80937.61,647500.88
06-Apr-23,4,7,6,15,9,49592.47,446332.23
17-Jun-24,5,2,2,15,4,55346.52,221386.08
29-Jul-23,5,1,1,10,5,10243.57,51217.85
13-Jul-22,4,4,4,10,1,39675.77,39675.77
16-Nov-22,7,3,3,10,4,20374.83,81499.32
17-Apr-22,2,5,3,10,2,37675.26,75350.52
16-May-23,6,6,5,10,7,75963.72,531746.04
01-Jul-24,4,4,4,15,7,37960.88,265726.16
12-Sep-24,3,3,3,15,1,94572.83,94572.83
12-Sep-23,5,8,7,10,8,81628.42,653027.36
27-Nov-23,5,3,3,15,5,42096.06,210480.3
17-Jul-23,2,3,3,10,7,71553.77,500876.39
18-Aug-24,8,4,4,10,1,85128.51,85128.51
26-Aug-22,5,7,6,15,1,42369.02,42369.02
24-Aug-22,8,3,3,10,8,8570.91,68567.28
03-Jul-24,4,8,7,10,8,101907.93,815263.44
21-Apr-22,7,2,2,15,6,25756.38,154538.28
22-Jan-23,2,1,1,10,3,13802.5,41407.5
12-Apr-23,7,6,5,15,6,22914.34,137486.04
08-Jul-22,5,2,2,15,1,9024.3,9024.3
24-Oct-24,4,6,5,15,7,100729.1,705103.7
22-May-22,1,6,5,10,2,62825.96,125651.92
12-Mar-23,5,3,3,15,5,81387.61,406938.05
26-May-23,2,3,3,10,3,110642.83,331928.49
17-Sep-24,4,7,6,15,5,43679.61,218398.05
07-Jan-24,1,8,7,15,10,24003.07,240030.7
18-Apr-22,6,7,6,10,2,52751.53,105503.06
17-Apr-22,4,1,1,10,10,58242.12,582421.2
17-Nov-22,7,6,5,10,4,113881.85,455527.4
16-Oct-22,2,1,1,15,10,66759.56,667595.6
11-Dec-24,1,3,3,10,4,83555.75,334223
11-Feb-23,7,5,3,15,10,75672.84,756728.4
09-Oct-23,1,5,3,10,7,70324.64,492272.48
17-Aug-22,1,7,6,10,9,33904.76,305142.84
09-Mar-23,3,5,3,10,6,68815.47,412892.82
01-Apr-24,6,4,4,10,8,50150.88,401207.04
12-Sep-24,3,6,5,10,10,113763.99,1137639.9
04-Dec-22,2,3,3,10,1,115086.12,115086.12
23-Oct-24,2,2,2,15,9,100358.46,903226.14
10-Nov-22,4,8,7,10,4,80555.62,322222.48
26-Dec-22,5,6,5,10,4,109801.71,439206.84
24-Aug-23,5,6,5,10,7,87662.99,613640.93
27-Oct-23,1,1,1,15,8,61947.38,495579.04
05-Apr-24,2,8,7,10,2,69263.71,138527.42
22-Jun-24,7,1,1,15,8,17723.55,141788.4
08-Dec-24,8,1,1,15,7,70633,494431
14-Jul-24,5,4,4,15,8,70222.14,561777.12
20-Feb-23,7,5,3,10,4,26098.05,104392.2
25-Oct-23,7,7,6,15,6,36366.68,218200.08
18-Dec-24,8,4,4,10,3,119596.68,358790.04
22-May-23,2,4,4,15,8,7858.31,62866.48
10-Jul-23,7,1,1,10,1,117993.75,117993.75
12-Jun-22,3,8,7,10,7,34460.39,241222.73
20-Dec-24,4,3,3,15,5,102276.42,511382.1
15-Aug-24,5,2,2,10,7,62254.15,435779.05
19-Nov-22,5,6,5,15,1,96282.29,96282.29
01-Oct-22,8,3,3,15,2,25279.29,50558.58
10-Feb-22,7,6,5,15,1,61357.17,61357.17
20-Aug-23,1,2,2,15,8,54008.12,432064.96
28-Dec-22,6,7,6,15,2,45100.86,90201.72
22-Apr-23,2,6,5,15,3,40784.98,122354.94
26-Oct-23,7,5,3,15,6,113369.41,680216.46
08-Feb-24,6,2,2,10,9,71346.71,642120.39
04-Apr-22,5,8,7,15,9,72734.93,654614.37
14-Feb-23,8,7,6,10,4,86796.09,347184.36
15-Oct-22,3,3,3,15,2,92980.81,185961.62
26-Feb-23,8,6,5,15,7,44950.26,314651.82
08-Aug-22,3,7,6,15,1,46246.74,46246.74
28-Dec-22,8,3,3,10,7,41186.54,288305.78
13-Sep-22,4,6,5,15,7,74783.99,523487.93
20-Feb-22,2,7,6,15,6,106248.66,637491.96
30-May-22,1,7,6,15,4,26354.56,105418.24
06-May-23,2,2,2,10,3,85472.79,256418.37
19-Nov-24,7,6,5,10,6,89483.56,536901.36
29-Feb-24,7,5,3,10,3,68119.17,204357.51
23-Jun-22,4,1,1,10,5,96072.15,480360.75
19-Nov-24,4,1,1,15,9,114367.64,1029308.76
07-Jan-23,7,5,3,15,6,78975.22,473851.32
09-Aug-24,5,5,3,15,9,21988.79,197899.11
02-Nov-23,2,3,3,10,4,102876.03,411504.12
10-May-24,3,5,3,15,9,96335.62,867020.58
10-Mar-22,4,3,3,10,1,62455.67,62455.67
31-Mar-24,5,5,3,10,4,105389.13,421556.52
26-Sep-23,6,8,7,10,5,116435.81,582179.05
08-Feb-24,3,5,3,15,5,81313.82,406569.1
20-Jan-24,3,2,2,15,9,47694.73,429252.57
01-Mar-24,2,1,1,10,3,64733.27,194199.81
28-Oct-24,4,2,2,15,2,75800.24,151600.48
12-Sep-22,4,6,5,15,10,52214.11,522141.1
14-Nov-22,3,1,1,15,1,31219.82,31219.82
17-Feb-24,6,4,4,15,8,7939.27,63514.16
01-May-23,6,4,4,10,3,69654.16,208962.48
22-Oct-23,3,7,6,10,8,78131.49,625051.92
17-Oct-22,6,6,5,10,9,18605.87,167452.83
02-Apr-23,2,7,6,10,1,14541.36,14541.36
31-Oct-23,1,3,3,15,4,8943.75,35775
04-Jan-23,6,4,4,15,10,105928.58,1059285.8
26-Apr-24,3,1,1,10,4,75438.31,301753.24
29-Jun-23,1,4,4,15,8,26926.67,215413.36
07-Dec-24,7,1,1,15,1,97838.83,97838.83
23-Dec-24,7,6,5,10,6,92632.99,555797.94
19-Apr-23,3,4,4,15,2,62814.96,125629.92
10-Jun-23,1,6,5,15,1,78110.23,78110.23
27-Nov-22,1,1,1,15,8,35419.24,283353.92
13-Jun-24,2,2,2,10,10,9504.21,95042.1
04-May-24,1,4,4,10,4,87610.4,350441.6
15-Feb-22,2,1,1,10,7,45330.02,317310.14
04-Sep-22,3,7,6,15,9,93193.12,838738.08
28-Jul-22,2,8,7,15,6,64849.52,389097.12
13-Jul-22,1,2,2,15,5,88049.76,440248.8
21-Apr-22,7,8,7,15,2,51166.42,102332.84
24-Aug-23,2,7,6,10,10,56080.66,560806.6
24-Mar-24,7,7,6,10,7,25294.16,177059.12
27-Feb-24,6,4,4,15,10,61368.14,613681.4
04-Aug-22,2,5,3,10,4,77513.2,310052.8
05-Jan-24,7,3,3,15,7,51912.89,363390.23
04-Jul-24,1,8,7,15,6,85173.27,511039.62
02-Mar-23,4,8,7,10,9,113016.8,1017151.2
17-Aug-24,2,6,5,10,4,90679.72,362718.88
15-Jun-22,4,2,2,15,3,98902.68,296708.04
25-Dec-23,8,5,3,10,8,72925.21,583401.68
25-Feb-24,5,5,3,10,1,64068.2,64068.2
03-Aug-23,6,3,3,10,8,20411.68,163293.44
31-Dec-24,7,8,7,10,10,31745.2,317452
05-Mar-24,3,7,6,15,7,45542.52,318797.64
16-Oct-24,3,2,2,15,1,44967.9,44967.9
04-Jan-23,7,7,6,15,7,98600.82,690205.74
18-Apr-22,4,2,2,10,6,68094.83,408568.98
27-May-22,4,6,5,15,8,88324.48,706595.84
08-Apr-22,7,3,3,15,5,56718.45,283592.25
05-Jan-24,4,6,5,10,8,70888.52,567108.16
17-May-22,7,8,7,10,9,102386.77,921480.93
13-Aug-24,4,1,1,10,7,72800.52,509603.64
11-May-23,1,7,6,10,1,71615.8,71615.8
09-Oct-24,7,7,6,15,2,74400.47,148800.94
08-Jan-24,1,2,2,10,7,67229.67,470607.69
18-Apr-23,2,2,2,15,10,67928.89,679288.9
06-Nov-22,1,7,6,10,10,72010.81,720108.1
06-Dec-22,1,7,6,10,1,46848.34,46848.34
24-Sep-22,5,4,4,10,8,27872.84,222982.72
12-Apr-23,3,6,5,10,5,28156.81,140784.05
15-Jan-24,7,1,1,15,1,12739.56,12739.56
26-May-23,8,2,2,15,2,66231.74,132463.48
19-Jan-22,6,5,3,15,4,78669.92,314679.68
10-Nov-24,3,5,3,15,3,83118.64,249355.92
26-Jun-23,2,6,5,10,8,42479.75,339838
15-Apr-22,4,1,1,15,5,79727.42,398637.1
06-Jun-23,6,1,1,10,6,75378.73,452272.38
30-May-24,8,5,3,10,3,64237.58,192712.74
05-Aug-22,7,3,3,10,6,11664.28,69985.68
29-May-22,6,1,1,10,2,85255.43,170510.86
06-Mar-23,7,3,3,10,9,52934.2,476407.8
12-Aug-23,2,7,6,15,3,98985.86,296957.58
04-Aug-24,8,5,3,10,4,76891.89,307567.56
20-Sep-24,4,5,3,15,5,84616.38,423081.9
19-Aug-23,5,3,3,10,2,84416.03,168832.06
21-Apr-23,7,6,5,10,1,60481,60481
09-Jul-23,2,5,3,10,10,119309.25,1193092.5
10-Oct-24,5,1,1,10,2,34257.33,68514.66
26-May-22,3,6,5,15,7,61310.56,429173.92
11-Nov-24,4,3,3,10,3,84900.06,254700.18
14-Jul-22,5,3,3,15,8,38613.7,308909.6
01-Sep-22,3,2,2,10,6,51214.73,307288.38
15-Jun-23,7,6,5,15,10,38952.03,389520.3
20-Nov-22,7,6,5,15,10,100037.41,1000374.1
01-Aug-22,7,7,6,10,2,84331.29,168662.58
30-Oct-24,8,5,3,10,7,53681.23,375768.61
27-Jul-23,2,6,5,10,7,99637.95,697465.65
08-Dec-23,1,3,3,10,9,94350.21,849151.89
24-Feb-24,2,5,3,10,5,82049.9,410249.5
22-Apr-23,8,7,6,15,3,111150.53,333451.59
18-Sep-23,1,5,3,10,8,84089.29,672714.32
08-Apr-22,3,3,3,15,5,43916.17,219580.85
15-Dec-24,4,6,5,15,8,117344.82,938758.56
17-May-22,5,6,5,10,1,83689.53,83689.53
09-Oct-24,4,2,2,10,5,88676.42,443382.1
26-Mar-22,6,8,7,15,8,66994.56,535956.48
25-Nov-24,8,2,2,15,9,30396.4,273567.6
27-Mar-23,8,2,2,10,6,37481.3,224887.8
19-Aug-22,5,5,3,15,7,98771.9,691403.3
02-Jan-23,3,8,7,10,8,11109.21,88873.68
09-Sep-24,4,2,2,15,4,82530.45,330121.8
24-Dec-22,7,3,3,10,8,56820.85,454566.8
14-Dec-23,7,2,2,15,10,81199.79,811997.9
09-Jan-23,3,8,7,10,9,28767.22,258904.98
13-Jan-22,2,4,4,10,9,109142.29,982280.61
03-Sep-23,7,5,3,15,4,16344.46,65377.84
09-Sep-24,7,4,4,10,8,106144.22,849153.76
17-Dec-23,8,6,5,15,9,31203.09,280827.81
12-Apr-22,8,8,7,10,5,23334.02,116670.1
14-Sep-23,2,1,1,10,1,58579.88,58579.88
20-Nov-22,6,2,2,10,1,28739.22,28739.22
17-May-23,8,5,3,15,7,81005.64,567039.48
02-Jun-24,1,4,4,10,1,79510.93,79510.93
16-Nov-22,2,3,3,15,6,27411.31,164467.86
07-May-24,5,6,5,10,5,109861.6,549308
30-Jul-24,8,6,5,10,3,46123.55,138370.65
19-Feb-23,8,3,3,15,3,43330.34,129991.02
19-Jul-24,7,2,2,15,2,45979.71,91959.42
21-Aug-22,7,2,2,15,3,110292.59,330877.77
03-Jun-23,7,7,6,15,2,106577.32,213154.64
08-Feb-23,6,3,3,15,5,16258.16,81290.8
23-Aug-22,5,3,3,10,10,15916.13,159161.3
01-Nov-23,8,6,5,10,3,35314.35,105943.05
29-Sep-22,5,6,5,10,3,58848.39,176545.17
08-Jan-22,2,4,4,10,3,21621.54,64864.62
21-Sep-23,1,8,7,10,8,40745.14,325961.12
10-Oct-22,3,3,3,10,4,81580.18,326320.72
30-Dec-22,6,4,4,10,5,35696.41,178482.05
22-Feb-22,1,7,6,15,2,81393.04,162786.08
01-Sep-22,1,5,3,15,7,83946.54,587625.78
03-Oct-24,7,2,2,10,2,17464.62,34929.24
19-Feb-23,1,5,3,10,5,32589.12,162945.6
27-Sep-23,1,1,1,15,5,115330.33,576651.65
28-Aug-22,1,1,1,15,9,83404.78,750643.02
30-Dec-22,3,8,7,10,2,23181.35,46362.7
06-Jan-22,5,2,2,15,6,6359.55,38157.3
14-Nov-22,4,8,7,15,7,70467.71,493273.97
24-Sep-23,8,8,7,15,3,58594.74,175784.22
27-Oct-23,4,2,2,10,6,112276.55,673659.3
09-Apr-23,4,4,4,15,5,103535.83,517679.15
30-Oct-24,4,7,6,15,3,97560.76,292682.28
27-Nov-23,3,4,4,15,1,17788.12,17788.12
20-Nov-24,7,1,1,15,3,52986.66,158959.98
30-Oct-23,2,8,7,15,5,95576.39,477881.95
06-Nov-22,1,8,7,15,2,112533.58,225067.16
28-Oct-22,1,2,2,10,2,118798.62,237597.24
03-Jul-24,3,4,4,15,8,86167.25,689338
09-Oct-22,3,2,2,15,2,99723.35,199446.7
22-Mar-24,5,4,4,15,5,22267.56,111337.8
15-Dec-22,6,6,5,10,1,113232.41,113232.41
20-Aug-23,1,8,7,15,10,76697.51,766975.1
09-Oct-24,5,7,6,10,4,48269.18,193076.72
06-Mar-23,3,7,6,15,2,117484.71,234969.42
09-Feb-23,3,8,7,10,6,88638.46,531830.76
23-Jun-23,8,3,3,10,1,119897.19,119897.19
16-Apr-24,6,4,4,10,4,31550.5,126202
22-Sep-24,3,1,1,15,2,28066.4,56132.8
17-Oct-24,6,4,4,15,9,49205.83,442852.47
10-Aug-23,3,2,2,10,4,33470.49,133881.96
07-Mar-23,2,5,3,15,3,12990.05,38970.15
11-Dec-22,3,7,6,15,10,54264.8,542648
18-Mar-22,7,5,3,15,4,93650.94,374603.76
25-Oct-24,7,8,7,15,2,81592.24,163184.48
02-Oct-24,3,4,4,15,3,92885.39,278656.17
13-Dec-22,7,8,7,10,3,96024.78,288074.34
17-Jan-22,6,3,3,15,1,21324.49,21324.49
03-Sep-22,1,3,3,15,5,10604.15,53020.75
08-Jun-23,1,3,3,10,4,55980.84,223923.36
19-Jan-24,1,4,4,10,9,105724.51,951520.59
30-Oct-22,2,1,1,10,2,15154.12,30308.24
21-Feb-23,6,1,1,15,6,93115.35,558692.1
23-Dec-23,6,2,2,10,1,14344.71,14344.71
04-Mar-24,2,2,2,10,5,49272.95,246364.75
14-Jun-22,5,8,7,10,6,58757.38,352544.28
09-Jun-24,3,7,6,10,3,12151.43,36454.29
17-Jul-23,5,8,7,10,4,13686.07,54744.28
20-Oct-24,6,4,4,10,8,27659.4,221275.2
09-Apr-24,5,1,1,15,1,15490.32,15490.32
29-Apr-23,4,7,6,10,8,40364.55,322916.4
13-Jun-24,6,7,6,10,1,101185.81,101185.81
31-Jul-24,5,8,7,10,4,10351.39,41405.56
07-Mar-23,8,1,1,10,1,51258.26,51258.26
17-Sep-23,4,3,3,15,5,104971.32,524856.6
21-Sep-22,6,8,7,10,4,115264.75,461059
17-May-22,3,5,3,15,10,80581.68,805816.8
19-Apr-22,7,1,1,15,7,76000.87,532006.09
22-Dec-24,2,2,2,15,6,6548.2,39289.2
18-Nov-24,6,8,7,10,7,92431.26,647018.82
08-Feb-24,8,1,1,10,1,6294.19,6294.19
29-Jul-23,3,3,3,15,7,119932.13,839524.91
22-Jan-23,7,4,4,10,1,58276.47,58276.47
20-Mar-23,8,1,1,10,6,107127,642762
04-May-22,3,3,3,10,6,24286.63,145719.78
22-Oct-22,3,5,3,10,7,9915.62,69409.34
14-Sep-23,5,6,5,15,4,27071.16,108284.64
11-Apr-23,7,7,6,15,7,91348.87,639442.09
05-Dec-22,8,4,4,15,1,26406.48,26406.48
08-May-23,5,4,4,10,8,70441.3,563530.4
16-Jul-24,6,2,2,15,3,66740.09,200220.27
08-Nov-24,8,7,6,10,4,74804.07,299216.28
22-Sep-22,1,2,2,15,10,13366.76,133667.6
28-Jun-24,8,4,4,10,6,60776.63,364659.78
30-Oct-24,3,4,4,15,10,11933.34,119333.4
10-Apr-22,5,5,3,15,1,21397.39,21397.39
04-Aug-23,6,4,4,10,4,27632.77,110531.08
02-Nov-22,5,8,7,10,6,52910.45,317462.7
20-Mar-23,7,8,7,15,2,87000.05,174000.1
24-Mar-23,6,7,6,15,6,55609.07,333654.42
11-Jul-22,4,8,7,10,10,65699.64,656996.4
29-Aug-22,3,8,7,10,2,37390.17,74780.34
19-Feb-23,4,5,3,10,10,82501.78,825017.8
19-May-24,3,6,5,15,6,39783.58,238701.48
12-Mar-24,5,2,2,15,1,108238.09,108238.09
10-Feb-24,7,6,5,15,3,119239.63,357718.89
08-May-22,8,8,7,15,8,89796.1,718368.8
16-Mar-22,3,2,2,15,1,72321.36,72321.36
05-Oct-22,4,3,3,15,3,45973.92,137921.76
13-Oct-24,5,7,6,15,1,106717.48,106717.48
14-Apr-22,1,3,3,10,10,99037.75,990377.5
21-Dec-22,2,5,3,15,1,30572.36,30572.36
26-Mar-23,4,3,3,15,10,88145.21,881452.1
16-Sep-23,5,6,5,10,5,69248.8,346244
13-Jul-22,5,7,6,10,10,12324.85,123248.5
30-Oct-22,4,5,3,10,6,74953.51,449721.06
01-Oct-23,3,2,2,15,8,40222.61,321780.88
02-Aug-22,8,2,2,10,2,75457,150914
04-Jul-24,1,4,4,10,2,98052.22,196104.44
12-Oct-22,8,6,5,10,4,115339.08,461356.32
03-Jun-22,1,3,3,15,10,14024.46,140244.6
23-Jun-24,2,5,3,15,4,32873.26,131493.04
26-Jul-24,8,4,4,10,1,100529.69,100529.69
29-Jul-23,5,4,4,15,4,67823.07,271292.28
11-Oct-23,4,8,7,10,3,74411.25,223233.75
11-Jul-24,2,5,3,15,5,85156.64,425783.2
15-Sep-22,2,3,3,10,6,88538.96,531233.76
25-Nov-24,3,8,7,15,4,23120.47,92481.88
23-Jun-23,1,4,4,15,4,49415.18,197660.72
18-Dec-22,4,8,7,15,8,74956.37,599650.96
10-Jun-22,6,5,3,15,9,30346.67,273120.03
17-Jun-23,7,4,4,10,4,82910.27,331641.08
26-Jun-23,4,7,6,15,1,12120.31,12120.31
14-Jan-22,6,2,2,15,10,109211.47,1092114.7
10-Jul-24,6,2,2,10,4,5303.77,21215.08
16-Sep-22,5,5,3,10,8,62379.36,499034.88
01-Jun-22,6,6,5,10,10,62065.05,620650.5
01-Dec-22,1,6,5,15,5,101213.9,506069.5
13-Nov-23,5,6,5,15,6,8542.31,51253.86
19-May-24,1,1,1,10,2,8033.95,16067.9
23-Nov-23,2,8,7,15,9,100711.2,906400.8
16-Oct-23,1,5,3,10,7,5836.16,40853.12
22-Nov-23,3,3,3,15,4,111149.61,444598.44
09-Jan-22,7,2,2,10,7,5623.48,39364.36
18-Mar-23,2,2,2,15,2,69053.82,138107.64
11-Mar-23,1,4,4,10,10,105164.01,1051640.1
11-Nov-24,7,2,2,15,5,33856.03,169280.15
20-Nov-22,7,6,5,15,3,80102.17,240306.51
02-May-23,7,4,4,15,7,16922.72,118459.04
23-Mar-22,3,7,6,15,4,40674.29,162697.16
06-Nov-24,8,7,6,10,9,106499.1,958491.9
01-Aug-23,3,3,3,10,5,35462.82,177314.1
24-Feb-24,2,3,3,10,10,64216.34,642163.4
15-Jun-24,5,3,3,10,3,93225.47,279676.41
02-Feb-23,5,7,6,10,7,107497.12,752479.84
29-Apr-24,6,3,3,10,1,71046.9,71046.9
01-Dec-22,4,3,3,15,4,54330.15,217320.6
11-Jun-24,2,7,6,10,2,114911.74,229823.48
10-Oct-24,8,8,7,10,10,14184.19,141841.9
01-Feb-22,2,5,3,10,8,104689.92,837519.36
16-Sep-23,4,5,3,15,2,17120.9,34241.8
19-Jun-24,1,5,3,10,10,86324.82,863248.2
17-Jul-24,8,8,7,10,5,96341.65,481708.25
02-Mar-24,7,1,1,10,9,89802.38,808221.42
01-Jun-24,7,4,4,10,10,36609.33,366093.3
08-Oct-24,3,3,3,15,5,69298.77,346493.85
07-May-24,5,5,3,10,8,117926.3,943410.4
16-Feb-23,8,7,6,15,4,19501.34,78005.36
02-Sep-22,1,6,5,15,5,103235.38,516176.9
03-Sep-23,4,2,2,10,2,13230.9,26461.8
09-Jan-22,4,3,3,10,3,90329.38,270988.14
02-Jan-24,6,2,2,10,5,32049.74,160248.7
28-Apr-24,2,7,6,15,5,109668.78,548343.9
06-May-23,4,4,4,15,3,47519.62,142558.86
30-Apr-24,1,4,4,15,2,105071.04,210142.08
28-May-22,5,2,2,15,9,118829.79,1069468.11
30-Aug-24,1,1,1,15,6,80487.75,482926.5
04-Apr-22,4,8,7,10,9,119570.73,1076136.57
11-Feb-22,2,8,7,10,7,107980.79,755865.53
16-Jun-23,1,5,3,10,8,93443.94,747551.52
27-Nov-24,4,8,7,10,3,16561.39,49684.17
