customer_id,order_id,order_date,age,gender,income,purchase_amount,product_category
C18889,O01461,26/07/2024,45,Female,37695,2633,Home
C2968,O01462,17/12/2024,41,Male,23754,448,Grocery
C14528,O01463,05/08/2024,48,Female,43615,1301,Beauty
C19171,O01464,15/08/2024,66,Male,21330,1900,Fashion
C16049,O01465,17/02/2024,36,Male,25288,506,Beauty
C17507,O01466,08/08/2024,31,Male,28462,3253,Electronics
C17956,O01467,12/03/2024,61,Male,24605,3946,Fashion
C5074,O01468,06/04/2024,63,Female,25159,7464,Travel
C5105,O01469,12/04/2024,54,Male,24989,2289,Beauty
C2144,O01470,05/09/2024,35,Female,28617,149,Grocery
C7358,O01471,10/06/2024,47,Male,20563,478,Beauty
C12044,O01472,05/03/2024,43,Female,28847,9341,Travel
C3441,O01473,04/07/2024,50,Male,25236,6181,Electronics
C5645,O01474,13/06/2024,33,Male,28279,1046,Beauty
C10519,O01475,10/08/2024,19,Female,25619,2979,Home
C14553,O01476,06/04/2024,20,Female,30916,7163,Travel
C2915,O01477,14/10/2024,56,Male,23159,4508,Electronics
C13585,O01478,09/05/2024,40,Female,31835,1654,Beauty
C12145,O01479,02/07/2024,57,Male,27319,3283,Fashion
C14398,O01480,15/07/2024,41,Male,43635,2712,Home
C8788,O01481,30/12/2024,49,Male,21104,1670,Grocery
C14192,O01482,03/10/2024,39,Male,19602,5524,Home
C729,O01483,26/11/2024,36,Male,31632,878,Fashion
C17750,O01484,19/01/2024,66,Male,31336,5739,Travel
C699,O01485,04/05/2024,57,Female,79594,2345,Electronics
C7187,O01486,22/07/2024,62,Male,55688,3267,Electronics
C14513,O01487,23/02/2024,30,Female,39561,1441,Grocery
C13924,O01488,09/12/2024,19,Male,33422,1442,Grocery
C16780,O01489,02/10/2024,64,Female,26435,1890,Grocery
C7401,O01490,08/10/2024,54,Female,27826,393,Beauty
C4172,O01491,27/10/2024,32,Female,32051,4966,Travel
C4361,O01492,18/09/2024,41,Male,25538,604,Beauty
C2503,O01493,23/07/2024,47,Female,19956,3454,Fashion
C17102,O01494,13/03/2024,69,Female,23608,4284,Electronics
C19167,O01495,26/09/2024,40,Female,29040,5983,Electronics
C5487,O01496,16/01/2024,24,Female,28576,5020,Electronics
C8336,O01497,12/01/2024,62,Female,41419,745,Beauty
C4492,O01498,02/11/2024,38,Female,32231,965,Grocery
C11131,O01499,19/10/2024,48,Female,34593,747,Beauty
C7652,O01500,21/12/2024,50,Female,22789,2098,Electronics
C1168,O01501,11/03/2024,25,Female,55286,200,Beauty
C1063,O01502,12/12/2024,25,Male,34864,4098,Home
C18541,O01503,01/10/2024,49,Male,27797,4105,Electronics
C11175,O01504,15/05/2024,18,Female,34498,1294,Beauty
C4730,O01505,24/06/2024,47,Female,21863,921,Home
C9349,O01506,27/03/2024,55,Male,30624,3790,Electronics
C5335,O01507,13/08/2024,42,Male,29300,369,Grocery
C8925,O01508,23/07/2024,20,Female,19239,2028,Home
C4331,O01509,26/02/2024,48,Male,25595,1388,Grocery
C6802,O01510,06/03/2024,66,Male,30935,4235,Electronics
C4847,O01511,26/09/2024,51,Female,37204,9375,Travel
C6732,O01512,27/11/2024,56,Female,33278,571,Grocery
C15369,O01513,07/02/2024,32,Male,81327,4121,Home
C17338,O01514,13/03/2024,41,Male,34322,3398,Travel
C2540,O01515,08/09/2024,21,Male,25017,2251,Beauty
C7057,O01516,24/06/2024,55,Female,31053,1886,Fashion
C11517,O01517,04/10/2024,50,Female,39047,395,Beauty
C11494,O01518,01/03/2024,20,Female,25653,5102,Electronics
C1543,O01519,29/05/2024,59,Female,28680,3716,Home
C13965,O01520,01/03/2024,57,Male,19539,6202,Electronics
C17576,O01521,23/10/2024,56,Male,21476,3614,Home
C6314,O01522,04/04/2024,20,Male,23499,3590,Fashion
C19066,O01523,27/11/2024,65,Female,25415,5331,Home
C17925,O01524,17/02/2024,23,Male,33207,2400,Beauty
C13808,O01525,07/04/2024,69,Female,22299,4773,Home
C9581,O01526,29/01/2024,59,Female,25192,456,Beauty
C17750,O01527,14/06/2024,55,Male,24967,1245,Electronics
C8692,O01528,14/05/2024,67,Female,30548,1440,Beauty
C7495,O01529,15/01/2024,33,Male,26420,4525,Electronics
C4313,O01530,16/09/2024,22,Female,21824,3257,Home
C1325,O01531,19/11/2024,20,Male,49399,4208,Travel
C3142,O01532,20/04/2024,69,Male,22846,5415,Electronics
C19871,O01533,02/04/2024,66,Female,21110,3663,Electronics
C1811,O01534,31/08/2024,59,Female,27744,3333,Home
C6589,O01535,23/03/2024,55,Female,22487,2649,Electronics
C19308,O01536,03/03/2024,57,Female,18979,1829,Electronics
C5302,O01537,13/12/2024,61,Female,30038,3253,Fashion
C15486,O01538,05/11/2024,47,Male,32494,2223,Fashion
C11715,O01539,18/10/2024,24,Female,23024,5952,Electronics
C4749,O01540,15/12/2024,63,Female,30301,1092,Beauty
C9436,O01541,11/09/2024,69,Female,23301,3671,Electronics
C3710,O01542,26/07/2024,65,Female,29135,3270,Home
C13117,O01543,08/04/2024,20,Female,24899,6197,Travel
C9577,O01544,29/01/2024,53,Female,17802,203,Beauty
C10151,O01545,02/12/2024,32,Female,23237,713,Beauty
C19457,O01546,11/04/2024,38,Female,25515,1346,Fashion
C6531,O01547,26/06/2024,20,Male,26283,9559,Travel
C10189,O01548,24/07/2024,65,Male,21088,735,Beauty
C14684,O01549,02/04/2024,22,Male,25521,2284,Home
C505,O01550,27/06/2024,19,Female,22315,3907,Fashion
C1215,O01551,14/02/2024,31,Male,22223,5740,Home
C1532,O01552,29/05/2024,46,Male,58338,3676,Fashion
C824,O01553,17/09/2024,56,Female,63471,2559,Electronics
C17313,O01554,19/01/2024,49,Female,29334,4161,Home
C5030,O01555,17/01/2024,24,Male,27714,2582,Home
C13429,O01556,15/02/2024,40,Male,30916,6709,Travel
C16518,O01557,02/02/2024,52,Male,43536,2841,Electronics
C2106,O01558,27/11/2024,29,Female,40951,3144,Travel
C3628,O01559,06/08/2024,24,Male,28273,1579,Grocery
C12973,O01560,18/01/2024,24,Male,18038,3249,Fashion
C1853,O01561,28/04/2024,22,Male,26691,4513,Home
C4911,O01562,18/10/2024,32,Male,31848,2001,Home
C11004,O01563,29/04/2024,46,Male,31554,1976,Grocery
C13844,O01564,17/01/2024,42,Female,29108,7348,Travel
C11705,O01565,20/12/2024,40,Female,25169,219,Beauty
C15762,O01566,11/06/2024,69,Male,20415,252,Grocery
C6191,O01567,07/04/2024,24,Male,28648,4794,Electronics
C17641,O01568,02/01/2024,37,Male,17782,2643,Travel
C19761,O01569,25/02/2024,67,Male,23145,6771,Electronics
C5646,O01570,30/01/2024,46,Male,17429,8703,Travel
C19871,O01571,05/09/2024,29,Female,22205,4273,Electronics
C19969,O01572,30/07/2024,40,Male,27271,5383,Travel
C9589,O01573,15/06/2024,23,Female,18763,3245,Fashion
C11830,O01574,13/08/2024,31,Female,22271,2608,Electronics
C8054,O01575,24/01/2024,45,Female,24839,829,Grocery
C3331,O01576,22/01/2024,66,Female,30967,4582,Home
C19088,O01577,04/07/2024,23,Female,24428,3883,Home
C8663,O01578,10/10/2024,58,Female,35297,5596,Electronics
C7115,O01579,18/03/2024,44,Female,46095,2372,Fashion
C13324,O01580,28/07/2024,42,Female,20751,404,Beauty
C1354,O01581,15/10/2024,28,Female,22935,2271,Travel
C10976,O01582,05/05/2024,32,Female,26554,2991,Electronics
C11024,O01583,18/01/2024,18,Female,20199,6806,Electronics
C668,O01584,01/08/2024,44,Male,36559,1152,Beauty
C9338,O01585,21/02/2024,54,Male,32649,2832,Home
C13660,O01586,18/05/2024,34,Male,19264,326,Beauty
C3720,O01587,23/01/2024,53,Female,25289,1964,Home
C19130,O01588,01/11/2024,20,Female,36471,1733,Grocery
C7484,O01589,29/04/2024,22,Male,19041,833,Grocery
C540,O01590,28/01/2024,25,Female,23246,2784,Electronics
C4965,O01591,23/08/2024,37,Male,29006,2049,Beauty
C4836,O01592,11/08/2024,24,Female,21913,996,Fashion
C6043,O01593,12/04/2024,45,Male,35794,1433,Grocery
C14838,O01594,12/01/2024,53,Female,23636,5378,Home
C7313,O01595,29/05/2024,58,Male,24551,4228,Electronics
C5321,O01596,02/03/2024,52,Male,32377,1667,Grocery
C13217,O01597,29/03/2024,20,Female,23403,2596,Fashion
C2780,O01598,02/03/2024,59,Female,16109,4456,Electronics
C17309,O01599,04/02/2024,39,Female,46577,1953,Beauty
C1582,O01600,26/05/2024,25,Female,28893,2177,Beauty
C19709,O01601,12/05/2024,45,Female,37759,889,Fashion
C12678,O01602,07/06/2024,42,Female,36594,1278,Electronics
C5714,O01603,29/11/2024,61,Male,29255,202,Beauty
C16640,O01604,05/03/2024,26,Male,34568,946,Beauty
C4805,O01605,25/03/2024,55,Male,27064,904,Fashion
C18223,O01606,19/08/2024,69,Male,25911,2072,Beauty
C10137,O01607,18/08/2024,57,Male,37284,2920,Fashion
C010,O01608,31/08/2024,20,Female,28380,6441,Travel
C19256,O01609,27/04/2024,45,Male,26324,634,Grocery
C5125,O01610,06/05/2024,56,Female,26751,1324,Grocery
C1016,O01611,19/08/2024,49,Female,23985,1589,Beauty
C2194,O01612,23/11/2024,56,Female,25249,4848,Travel
C8416,O01613,01/11/2024,27,Female,35485,1931,Fashion
C13551,O01614,05/11/2024,59,Female,39099,1452,Fashion
C14513,O01615,29/03/2024,21,Female,20648,2073,Home
C4159,O01616,24/10/2024,36,Male,20579,754,Fashion
C6971,O01617,28/02/2024,45,Male,21877,2658,Home
C6939,O01618,18/01/2024,63,Male,26193,2836,Fashion
C13773,O01619,23/12/2024,35,Male,23588,518,Grocery
C18018,O01620,15/01/2024,51,Female,21527,3482,Fashion
C10345,O01621,27/07/2024,34,Male,20773,1323,Home
C7267,O01622,30/09/2024,40,Female,23767,3129,Travel
C8703,O01623,31/08/2024,24,Female,68157,3668,Electronics
C385,O01624,02/03/2024,35,Male,38061,5934,Electronics
C405,O01625,29/11/2024,60,Male,50230,1500,Grocery
C8176,O01626,12/03/2024,48,Male,23930,4177,Home
C15159,O01627,22/05/2024,32,Female,33732,368,Grocery
C12764,O01628,23/09/2024,38,Female,21444,1423,Fashion
C18385,O01629,06/03/2024,21,Female,21317,2519,Fashion
C9861,O01630,10/04/2024,21,Male,25176,4348,Home
C5990,O01631,01/09/2024,69,Female,20236,5462,Home
C15107,O01632,11/02/2024,21,Male,28233,3662,Electronics
C17845,O01633,06/06/2024,39,Male,25299,3049,Fashion
C3637,O01634,22/04/2024,62,Male,22519,2528,Fashion
C10917,O01635,27/06/2024,30,Male,20154,4566,Electronics
C4810,O01636,11/04/2024,36,Male,28451,1048,Electronics
C13457,O01637,04/08/2024,39,Male,31791,6843,Travel
C15445,O01638,26/11/2024,26,Male,32333,839,Home
C5998,O01639,15/07/2024,27,Male,35263,7889,Travel
C2049,O01640,16/08/2024,70,Male,22572,1609,Home
C12339,O01641,21/01/2024,20,Male,18766,3890,Home
C17101,O01642,26/05/2024,21,Female,36737,4743,Home
C4545,O01643,10/07/2024,28,Female,30054,708,Beauty
C4977,O01644,14/01/2024,65,Female,17810,2848,Electronics
C12776,O01645,22/05/2024,42,Female,27479,6839,Travel
C10016,O01646,06/05/2024,46,Male,20173,4929,Electronics
C3420,O01647,10/09/2024,53,Female,34457,1549,Electronics
C14431,O01648,03/06/2024,63,Female,37559,4476,Home
C7240,O01649,04/02/2024,58,Male,26715,3350,Electronics
C14490,O01650,31/03/2024,45,Male,26722,6989,Electronics
C16634,O01651,24/05/2024,34,Male,33468,537,Beauty
C10358,O01652,04/12/2024,41,Female,39138,4456,Electronics
C17155,O01653,27/09/2024,20,Female,18451,1496,Beauty
C4364,O01654,09/02/2024,53,Male,24154,256,Beauty
C10177,O01655,23/06/2024,64,Male,20187,3342,Electronics
C17462,O01656,17/06/2024,28,Female,33925,3352,Fashion
C8428,O01657,11/03/2024,54,Female,31009,5124,Electronics
C8581,O01658,06/08/2024,21,Female,19772,1527,Home
C4859,O01659,13/11/2024,58,Male,20906,4574,Electronics
C10041,O01660,06/06/2024,19,Male,28372,1263,Fashion
C19199,O01661,06/10/2024,20,Female,23890,2175,Home
C19759,O01662,04/12/2024,35,Male,43606,726,Grocery
C15255,O01663,14/06/2024,68,Male,26157,2098,Beauty
C11471,O01664,24/04/2024,48,Female,32563,3794,Fashion
C1253,O01665,29/11/2024,54,Male,29498,1282,Grocery
C6997,O01666,03/05/2024,31,Male,43766,567,Grocery
C12174,O01667,22/07/2024,69,Male,28142,2235,Fashion
C4674,O01668,09/01/2024,62,Female,27651,1444,Grocery
C15782,O01669,20/11/2024,32,Male,38063,2108,Electronics
C13052,O01670,15/02/2024,34,Female,28427,1744,Home
C6882,O01671,14/08/2024,38,Male,26369,1940,Fashion
C6950,O01672,08/01/2024,55,Male,28224,5940,Home
C9522,O01673,26/08/2024,62,Female,23676,1709,Fashion
C8018,O01674,05/06/2024,63,Male,21092,223,Grocery
C6942,O01675,16/11/2024,36,Female,22750,2188,Beauty
C10210,O01676,20/12/2024,37,Male,23578,6798,Electronics
C17716,O01677,25/11/2024,56,Female,25371,377,Fashion
C9551,O01678,18/01/2024,54,Male,26439,771,Beauty
C4638,O01679,29/11/2024,62,Female,29289,3547,Electronics
C4855,O01680,15/03/2024,25,Female,23976,3700,Home
C19562,O01681,06/05/2024,35,Female,30420,5047,Travel
C10321,O01682,13/06/2024,51,Female,25624,1602,Electronics
C18565,O01683,22/03/2024,20,Male,29598,2436,Beauty
C4893,O01684,23/03/2024,24,Male,34439,2093,Home
C7044,O01685,12/02/2024,69,Male,29956,2116,Beauty
C16522,O01686,17/02/2024,61,Female,27059,8423,Travel
C19857,O01687,18/06/2024,38,Male,28713,1583,Home
C19217,O01688,19/01/2024,35,Female,33953,3638,Fashion
C19964,O01689,16/12/2024,24,Female,18044,220,Grocery
C4165,O01690,30/08/2024,55,Female,27307,1133,Home
C7942,O01691,07/04/2024,60,Female,24013,3221,Electronics
C14389,O01692,17/02/2024,47,Female,63179,4102,Electronics
C5570,O01693,02/02/2024,54,Female,40015,2112,Fashion
C4301,O01694,09/08/2024,55,Female,28713,2481,Beauty
C6270,O01695,06/12/2024,58,Male,50591,2246,Electronics
C3819,O01696,06/05/2024,50,Male,21769,1557,Grocery
C12016,O01697,24/12/2024,46,Male,25413,4966,Electronics
C12235,O01698,23/10/2024,68,Female,21612,4164,Electronics
C18291,O01699,26/05/2024,54,Female,23962,3362,Fashion
C6255,O01700,30/10/2024,44,Male,22002,2377,Fashion
C17145,O01701,07/02/2024,59,Male,31474,1195,Home
C7351,O01702,17/12/2024,36,Female,24281,5347,Home
C15184,O01703,27/05/2024,30,Male,34571,1781,Electronics
C6239,O01704,16/02/2024,39,Female,40465,1835,Travel
C6091,O01705,30/04/2024,21,Female,34648,2576,Fashion
C11638,O01706,29/10/2024,41,Female,20186,1424,Electronics
C12648,O01707,24/10/2024,55,Female,26120,610,Grocery
C9912,O01708,07/10/2024,50,Male,19329,408,Beauty
C8473,O01709,26/02/2024,47,Female,36044,3577,Electronics
C18272,O01710,14/12/2024,43,Male,28781,673,Beauty
C3267,O01711,13/04/2024,36,Female,25893,3197,Fashion
C667,O01712,03/11/2024,54,Female,26244,2178,Beauty
C4189,O01713,15/08/2024,19,Male,28949,216,Beauty
C17056,O01714,25/02/2024,25,Male,23061,2660,Electronics
C10162,O01715,07/11/2024,56,Female,20861,2829,Home
C11315,O01716,04/05/2024,26,Male,42190,3958,Fashion
C12892,O01717,07/08/2024,43,Male,24538,9692,Travel
C4778,O01718,15/12/2024,56,Female,24482,626,Beauty
C3901,O01719,15/08/2024,60,Female,36992,866,Fashion
C13717,O01720,10/05/2024,64,Female,34131,8368,Travel
C6982,O01721,13/04/2024,68,Male,25836,4746,Home
C6377,O01722,29/02/2024,62,Female,35261,4010,Travel
C16908,O01723,12/04/2024,19,Female,34108,841,Beauty
C18778,O01724,24/01/2024,31,Male,21400,2415,Electronics
C18978,O01725,01/12/2024,25,Female,26388,3135,Electronics
C10161,O01726,09/06/2024,41,Male,39309,564,Fashion
C14125,O01727,19/08/2024,56,Male,20636,4975,Electronics
C16283,O01728,08/02/2024,41,Male,28347,2222,Home
C10489,O01729,31/10/2024,40,Male,17453,2628,Home
C5241,O01730,14/07/2024,54,Male,39052,2658,Fashion
C10454,O01731,12/06/2024,63,Male,20479,5939,Travel
C10479,O01732,10/08/2024,38,Female,22070,3681,Electronics
C12395,O01733,30/09/2024,65,Male,41716,6942,Travel
C19263,O01734,03/08/2024,46,Male,29709,1568,Fashion
C4433,O01735,19/12/2024,67,Male,30201,9982,Travel
C13569,O01736,24/11/2024,36,Female,29528,607,Beauty
C14179,O01737,25/03/2024,55,Female,33502,1635,Beauty
C17661,O01738,19/10/2024,48,Male,25621,2407,Electronics
C303,O01739,07/12/2024,47,Female,32920,4247,Electronics
C17023,O01740,06/01/2024,29,Female,34934,1398,Home
C056,O01741,08/07/2024,43,Male,35341,529,Fashion
C13014,O01742,05/02/2024,24,Female,28789,1996,Home
C8718,O01743,11/01/2024,51,Female,52799,3218,Home
C8151,O01744,20/10/2024,45,Female,32926,1803,Beauty
C2126,O01745,19/06/2024,70,Male,22331,4527,Electronics
C11480,O01746,28/05/2024,64,Female,54300,3375,Fashion
C15746,O01747,27/06/2024,34,Male,23943,3562,Home
C16749,O01748,13/07/2024,20,Male,20630,3024,Fashion
C6810,O01749,30/08/2024,56,Male,38231,4181,Home
C4622,O01750,10/11/2024,65,Female,31183,686,Grocery
C15035,O01751,04/02/2024,28,Male,25618,5871,Travel
C13624,O01752,17/04/2024,36,Female,26280,2699,Electronics
C5127,O01753,11/07/2024,27,Male,38697,5227,Home
C5123,O01754,06/11/2024,47,Female,32474,3037,Fashion
C18031,O01755,21/08/2024,24,Male,39138,5813,Electronics
C17303,O01756,14/07/2024,50,Female,32717,5611,Electronics
C19182,O01757,03/11/2024,60,Female,33398,4623,Home
C5871,O01758,13/10/2024,44,Female,20060,1022,Home
C1532,O01759,03/04/2024,26,Female,35186,6029,Travel
C8173,O01760,15/02/2024,49,Female,50737,4625,Electronics
C19730,O01761,15/12/2024,24,Female,25961,1934,Home
C7674,O01762,22/01/2024,54,Female,29720,2781,Electronics
C6883,O01763,09/05/2024,38,Male,24682,459,Fashion
C1907,O01764,15/12/2024,32,Male,27048,5813,Electronics
C3087,O01765,29/07/2024,69,Male,27821,3642,Fashion
C13504,O01766,04/05/2024,62,Male,20058,8389,Travel
C8153,O01767,29/12/2024,66,Male,23569,4300,Home
C5751,O01768,25/08/2024,45,Female,44764,267,Beauty
C12773,O01769,27/03/2024,50,Male,37930,4664,Home
C10268,O01770,31/10/2024,62,Female,28052,5933,Home
C1063,O01771,16/02/2024,69,Female,32022,8712,Travel
C18361,O01772,03/07/2024,18,Female,27893,3858,Travel
C17681,O01773,04/03/2024,69,Female,20432,3354,Electronics
C6230,O01774,09/11/2024,43,Male,27849,1779,Fashion
C16510,O01775,24/02/2024,25,Male,23257,1717,Grocery
C15148,O01776,20/06/2024,37,Female,23776,5393,Electronics
C4633,O01777,15/07/2024,36,Female,38495,2497,Beauty
C6289,O01778,28/08/2024,55,Male,21260,2912,Fashion
C3597,O01779,20/11/2024,58,Female,39271,3468,Electronics
C11476,O01780,29/05/2024,46,Female,26110,5706,Travel
C6169,O01781,28/04/2024,57,Female,27717,4157,Electronics
C9796,O01782,06/02/2024,53,Female,30316,2674,Fashion
C7562,O01783,27/12/2024,48,Male,23426,1687,Travel
C8259,O01784,09/11/2024,36,Male,38518,1415,Grocery
C16617,O01785,31/12/2024,53,Female,19829,3219,Fashion
C6372,O01786,28/11/2024,21,Female,27820,1745,Electronics
C14370,O01787,03/03/2024,41,Female,28947,4946,Home
C12911,O01788,11/06/2024,26,Male,24906,1982,Electronics
C7944,O01789,05/12/2024,28,Female,25006,1636,Home
C12200,O01790,19/02/2024,34,Female,23403,2377,Fashion
C15729,O01791,02/08/2024,43,Female,34311,3700,Home
C6739,O01792,21/07/2024,52,Female,24639,3656,Travel
C15914,O01793,11/05/2024,45,Male,24883,4749,Home
C2473,O01794,09/09/2024,41,Female,27456,1617,Grocery
C19124,O01795,18/02/2024,19,Male,27222,2012,Beauty
C15680,O01796,24/07/2024,59,Female,20712,2646,Fashion
C1762,O01797,02/03/2024,68,Female,23945,5349,Home
C10168,O01798,22/06/2024,65,Male,30972,1560,Beauty
C10555,O01799,03/04/2024,52,Male,23670,1414,Fashion
C17261,O01800,11/09/2024,21,Male,25796,524,Fashion
C14278,O01801,04/07/2024,59,Male,17498,2183,Beauty
C3813,O01802,24/10/2024,64,Male,49899,4562,Home
C17845,O01803,29/09/2024,47,Female,26903,1039,Fashion
C18118,O01804,02/10/2024,37,Female,30745,3022,Electronics
C1606,O01805,25/07/2024,22,Female,27377,8051,Travel
C5623,O01806,26/05/2024,41,Female,35792,4555,Home
C6768,O01807,25/04/2024,42,Male,20112,1668,Electronics
C11614,O01808,12/08/2024,48,Female,42566,1234,Fashion
C19902,O01809,13/03/2024,41,Male,20388,1678,Fashion
C10590,O01810,08/04/2024,20,Male,28174,2376,Travel
C13919,O01811,12/06/2024,32,Female,21380,2681,Travel
C13047,O01812,08/02/2024,33,Female,26286,2203,Fashion
C2591,O01813,06/09/2024,68,Female,26116,111,Grocery
C17448,O01814,29/03/2024,61,Male,31819,6678,Electronics
C4325,O01815,22/01/2024,62,Male,29082,2319,Home
C10788,O01816,28/08/2024,49,Female,25316,3875,Fashion
C9112,O01817,10/03/2024,28,Female,16129,2715,Fashion
C5343,O01818,07/07/2024,36,Female,34671,5742,Electronics
C16390,O01819,28/10/2024,36,Female,29866,3693,Home
C8660,O01820,20/01/2024,39,Male,18311,1597,Beauty
C14044,O01821,14/03/2024,25,Male,33767,4648,Travel
C8838,O01822,10/07/2024,70,Female,22049,6920,Travel
C118,O01823,04/11/2024,21,Female,22549,5444,Home
C13918,O01824,04/10/2024,45,Male,25698,2364,Beauty
C18936,O01825,17/03/2024,18,Male,45532,1078,Fashion
C14310,O01826,21/09/2024,33,Male,31411,2425,Beauty
C13235,O01827,31/10/2024,27,Male,42049,2482,Electronics
C5561,O01828,15/08/2024,62,Female,20666,7963,Travel
C847,O01829,30/03/2024,24,Female,21020,6048,Electronics
C10955,O01830,13/02/2024,45,Female,21170,5139,Home
C13704,O01831,21/06/2024,62,Female,20030,164,Grocery
C15386,O01832,23/05/2024,31,Male,33033,4790,Home
C13747,O01833,15/02/2024,48,Male,24499,2639,Electronics
C6470,O01834,02/05/2024,34,Female,31333,2352,Beauty
C9334,O01835,06/12/2024,27,Male,74104,1859,Electronics
C16609,O01836,02/04/2024,35,Male,23252,3908,Electronics
C12820,O01837,29/08/2024,44,Female,27252,2063,Beauty
C4209,O01838,26/07/2024,62,Male,18743,7021,Travel
C6284,O01839,11/03/2024,26,Male,34420,1470,Home
C2049,O01840,12/10/2024,46,Female,23538,3979,Home
C6234,O01841,30/07/2024,40,Male,33815,1502,Home
C12942,O01842,30/04/2024,36,Male,18564,7385,Travel
C12608,O01843,02/08/2024,25,Female,28506,2849,Electronics
